Videos10repeatsinarow,Valencemaximumrating,Impactmaximimrating,Arousalmaximumrating,Valenceminimumrating,Impactminimumrating,Arousalminimumrating,ValenceAvgRating,ImpactAvgRating,ArousalAvgRating,ValenceStandardDeviation,ImpactStandardDeviation,ArousalStandardDeviation,ValenceMedianAbsoluteDeviation,ImpactMedianAbsoluteDeviation,ArousalMedianAbsoluteDeviation,Valencelowquartile,Impactlowquartile,Arousallowquartile,Valencemedian,Impactmedian,Arousalmedian,Valencehighquartile,Impacthighquartile,Arousalhighquartile,Valencestandardkurtosis,Impactstandardkurtosis,Arousalstandard_kurtosis,Valenceadjustedkurtosis,Impactadjustedkurtosis,Arousaladjustedkurtosis,Valencestandardskewness,Impactstandardskewness,Arousalstandardskewness,Valenceadjustedskewness,Impactadjustedskewness,Arousaladjustedskewness,Valenceavgfemalerating,Impactavgfemalerating,Arousalavgfemalerating,Valenceavgmalerating,Impactavgmalerating,Arousalavgmalerating,Valencetotalfemale,Impacttotalfemale,Arousaltotalfemale,Valencetotalmale,Impacttotalmale,Arousaltotalmale,Valencetotalwatched,ImpactTotalWatched,ArousalTotalWatched,ValenceFamiliarityNO,ImpactFamiliarityNO,ArousalFamiliarityNO,ValenceFamiliarityYES,ImpactFamiliarityYES,ArousalFamiliarityYES,TotalFamiliaritypercentYes,OpticalFlowHS,OpticalFlowLK,OpticalFlowFarneback,@6framecorrelation,Luminance,Contrast,Numberofframes,Lengthofmoviesec,FileSizeBeforeZipping.AVIbytes,FileSizeAfterZipping.AVIbytes,FileSizeBeforeZipping.mp4bytes,FileSizeAfterZipping.mp4bytes,AVIcompRatio,QCL_3cluster,QCL_3clusterTOMATCHPAPER,QCL_7cluster,Source
441.2-Free_Fall-ED.mp4,8,9,9,1,1,1,4.6111,4.0417,5.4375,2.189340055,2.440614108,2.621277122,2.0,1.5,1.5,3.0,2.0,4.0,5.0,3.5,6.0,6.0,5.5,7.5,-1.097029657,-0.622765447000000,-0.856388052,-1.051419080,-0.476385567,-0.705378864,-0.133854433,0.639508613,-0.501889416,-0.146343518,0.682956836,-0.555374100,4.1000,4.8571,5.2500,5.8571,2.8889,6.0000,10,14,12,7,9,4,18,24,16,18,22,16,0,2,0,3.448275862068970,0.000131000000000,0.00011164,0.0583630,0.997710744,73.0661,61.1459,213,7.100,1325103080,151419180,2771778,2768603,8.75,3,1,1,https://vimeo.com/112491662
532.2-The_Ambulance-ED.mp4,6,8,9,1,1,2,3.7273,2.5833,5.4375,1.482682403,1.800848565,2.090716085,1.0,1.0,1.0,3.0,1.0,4.0,4.0,2.0,6.0,5.0,4.0,7.0,-0.640539318,1.090756526000000,-0.785999564,-0.482580239,1.656244594,-0.606757631,-0.529697068,1.234448584,-0.424928488,-0.569270346,1.318317034,-0.470211702,3.2857,2.6000,5.6667,4.2857,2.6250,4.7500,14,15,12,7,8,4,22,24,16,22,24,16,0,0,0,0.000000000000000,0.000512610000000,0.00245220,0.1114000,0.821868978,7.2517,18.8249,165,5.500,1026503144,50663571,799411,795624,20.26,1,2,2,https://vimeo.com/40408220
591.1_-_Funny_Baby_Dancing_Moments_-_ED.mp4,9,9,9,1,2,1,7.9130,5.8293,5.4390,1.691745779,2.574759653,2.623057056,1.0,3.0,2.0,7.0,3.0,3.0,8.0,6.0,6.0,9.0,8.0,8.0,9.226604531,-1.508047235000000,-1.212181133,11.913445700,-1.547583911,-1.212189138,-2.880836565,-0.119426940,-0.344631038,-3.085848385,-0.124010832,-0.357858803,7.9333,6.3684,5.5000,7.7143,5.4286,5.2000,15,19,20,7,21,20,23,41,41,22,41,40,1,0,1,1.904761904761900,0.001420500000000,0.00125460,0.5021800,0.934571088,76.1402,43.7965,183,6.139,1138478120,335781677,3529302,3526227,3.39,2,3,5,https://www.youtube.com/watch?v=ZBzQMKO6Arc
500-Family_Riding_A_Roller_Coaster_At_A_Theme_Park_2-ED.mp4,9,9,9,2,1,1,7.2083,4.4444,5.4400,1.682735042,2.671292284,2.060679500,1.0,2.0,1.0,6.0,2.0,5.0,7.0,4.0,6.0,9.0,6.0,6.0,1.498589747,-1.164982460000000,-0.239368822,2.163829231,-1.153512051,-0.010605029,-1.116610572,0.172422944,-0.243464881,-1.192473107,0.182735785,-0.259289013,7.5000,4.2381,5.1538,6.3333,5.0000,6.3000,18,21,13,6,5,10,24,27,25,24,27,25,0,0,0,0.000000000000000,0.002451700000000,0.00411110,1.3123000,0.831637322,71.2536,37.6319,196,6.557,1219348936,748872813,5051691,4954849,1.63,2,3,5,https://www.videezy.com/people/6307-a-fun-rollercoaster-in-orlando-florida
528.1-Freestyle_Rolling-ED.mp4,8,8,9,2,1,2,5.4167,3.5000,5.4400,1.351439562,2.147937700,1.877871135,1.0,2.0,1.0,5.0,2.0,4.0,5.0,3.0,5.0,6.0,5.5,7.0,0.512050196,-0.998277075000000,-0.696987164,0.935993209,-0.937283756,-0.574940692,-0.279005869,0.495377221,0.184226067,-0.297961531,0.532386488,0.196199939,5.2000,3.6000,6.2308,5.8571,3.1667,4.5000,15,15,13,7,6,10,24,22,25,24,21,25,0,1,0,1.408450704225350,0.004906100000000,0.01376700,2.6137000,0.566375147,115.8802,48.2118,198,6.609,1231790600,336348446,5536443,5534328,3.66,2,3,4,https://vimeo.com/15647583
321.4-Pioneers-ED.mp4,9,9,9,1,1,1,3.3833,4.5075,5.4407,1.684158214,2.307503234,2.149270167,1.0,2.0,1.0,2.0,3.0,4.0,3.0,4.0,6.0,4.5,6.0,7.0,1.003398596,-0.860589363000000,-0.401081486,1.199404582,-0.833251217,-0.328246733,0.662592705,0.252842374,-0.251566461,0.679704722,0.258669887,-0.258177201,3.2059,4.8462,5.6579,3.6364,3.4167,5.2105,34,39,38,22,24,19,60,67,59,59,66,58,1,1,1,1.612903225806450,0.002274200000000,0.00470360,1.0802000,0.902738599,83.8161,71.8356,225,7.500,1399753064,291661001,3673393,3670048,4.80,3,1,1,https://vimeo.com/399671714
589.5-CLOSE_TORNADO_TEARS_THROUGH_TOWN-ED.mp4,8,8,9,1,1,1,4.5185,5.0800,5.4444,2.006846990,2.096091601,2.643417167,1.0,1.0,2.0,3.0,4.0,3.0,5.0,6.0,6.0,6.0,7.0,8.0,-0.809442493,-0.819154286000000,-1.284127658,-0.722123559,-0.725597380,-1.298074892,-0.425780208,-0.470712709,-0.136199240,-0.451246678,-0.501306936,-0.144345494,4.1818,5.0870,4.7778,6.0000,5.0000,6.6250,22,23,18,5,2,8,27,25,27,26,24,27,1,1,0,2.531645569620250,0.001133100000000,0.00966160,0.0914170,0.996859749,126.9699,59.7301,295,9.834,1835211304,370274748,11527329,11415384,4.96,3,1,1,https://www.youtube.com/watch?v=y73ZVT56Sz4
534.3-AMBULANCE-ED.mp4,9,9,9,1,1,1,3.1045,4.4384,5.4464,1.893699911,2.287466154,2.195121562,1.0,2.0,1.0,2.0,3.0,4.0,3.0,4.0,6.0,4.0,6.0,7.0,1.087768813,-0.917283071000000,-0.748770974,1.268727508,-0.896435453,-0.704890637,1.089272664,0.189448907,-0.312957898,1.114378225,0.193446748,-0.321638119,2.9592,4.4118,5.6136,3.2667,4.6500,5.1000,49,51,44,15,20,10,67,73,56,66,71,56,1,2,0,1.530612244897960,0.000490450000000,0.00148840,0.1487000,0.944052671,10.2841,22.6482,157,5.234,976736488,113044815,1181747,1178940,8.64,3,1,1,https://vimeo.com/36337586
476.2-Puppy_Playing_with_Tennis_Ball_in_Flowerbed-ED2.mp4,9,9,9,1,1,1,7.8276,6.4074,5.4483,2.320359151,2.215421693,3.254558680,0.0,2.0,3.0,8.0,5.0,2.0,9.0,7.0,6.0,9.0,8.0,9.0,3.586754462,-0.045381205000000,-1.697223617,4.531159186,0.204937471,-1.791549628,-2.224949205,-0.847432174,-0.174756869,-2.348196039,-0.898118197,-0.184437193,7.7857,6.2273,5.7895,8.3077,6.6667,4.3333,14,22,19,13,3,9,29,27,29,28,27,28,1,0,1,2.352941176470590,0.007269000000000,0.04219100,2.0803000,0.818696613,109.4449,41.4031,358,11.934,2227123568,1894610004,12275839,12272671,1.18,2,3,5,https://www.pexels.com/video/a-person-with-a-cute-brown-puppy-playing-with-a-tennis-ball-on-a-flower-bed-in-the-gardens-3023167/
681.6-First_Kiss_-_Video_2-ED.mp4,8,9,9,1,1,1,3.1538,5.4615,5.4483,2.178431117,2.405614734,2.607498562,2.0,2.5,2.0,1.0,3.0,3.0,3.0,6.0,6.0,5.0,7.0,7.0,-0.528553927,-1.237883749000000,-1.076003981,-0.374590400,-1.241977411,-1.048209892,0.673246859,-0.035605706,-0.285484576,0.715187265,-0.037823789,-0.301298452,3.6000,6.1053,5.3043,1.0000,3.7143,7.0000,20,19,23,4,7,5,26,26,29,24,24,27,2,2,2,7.407407407407410,0.000720280000000,0.00113450,0.4102900,0.924397279,128.0612,39.2927,444,14.800,2762113744,484737649,16098429,15623235,5.70,3,1,7,https://www.youtube.com/watch?v=ba1ExVlOBAY
543.6-Blood_Pulls_a_Gun_-_NOWNESS-ED.mp4,9,9,9,1,1,1,5.1176,3.4667,5.4545,1.794840741,2.109238936,2.323671456,1.0,2.0,1.0,5.0,1.5,4.0,5.0,3.0,6.0,6.0,5.0,7.0,0.367088505,-0.000005988020000,-0.589395044,0.627003250,0.230151609,-0.483077212,-0.207097248,0.675271540,-0.659542593,-0.216780781,0.711344604,-0.691374110,4.6923,3.5600,5.6667,6.5000,3.0000,5.1250,26,25,24,8,5,8,34,30,33,34,29,32,0,1,1,2.061855670103090,0.000785950000000,0.00287740,0.3939500,0.963414163,45.2054,51.8960,241,8.034,1499286376,160004031,5218451,4938853,9.37,2,3,4,https://vimeo.com/140439246
669.4-Army_Captain_Surprises_Daughter_at_Wisconsin_Football_Game-ED.mp4,9,9,9,3,1,1,7.6923,5.0282,5.4545,1.525910340,2.294953625,2.499586743,1.0,2.0,2.0,7.0,3.0,3.5,8.0,5.0,6.0,9.0,7.0,7.0,1.502785900,-1.037553934000000,-0.871701520,1.782869505,-1.024993996,-0.838906167,-1.422020554,-0.132375509,-0.298923872,-1.464612139,-0.135249836,-0.307371045,7.7576,5.0000,5.7368,7.6111,4.6667,5.0000,33,47,38,18,21,15,52,71,55,46,67,51,6,4,4,7.865168539325840,0.020445000000000,0.18059000,6.2355000,0.526875804,104.9848,46.2371,351,11.700,2183577856,1275752277,14639428,14638291,1.71,2,3,5,https://www.youtube.com/watch?v=BjQZw_6tD5E
885.2-Sensual_Couple_In_Front_Of_A_Fireplace-ED.mp4,9,8,9,2,1,1,5.0435,4.5909,5.4583,1.654460660,2.498346561,2.159845030,1.0,3.0,1.0,4.0,2.5,4.5,5.0,4.0,6.0,6.0,7.0,7.0,0.157147599,-1.528864319000000,-0.177508518,0.511842696,-1.611688068,0.077776195,0.564390398,-0.002818511,-0.377372616,0.604554670,-0.003029080,-0.403011316,4.8667,4.7500,5.1176,5.3750,4.1111,5.2000,15,12,17,8,9,5,23,22,24,23,22,24,0,0,0,0.000000000000000,0.000926030000000,0.00611070,0.2115100,0.929750219,29.4251,24.7936,216,7.200,1343765576,251984451,4205141,4201114,5.33,2,3,1,https://www.pexels.com/video/sensual-couple-in-front-of-a-fireplace-4059262/
701.2-Earthworms_in_Soil-ED.mp4,6,9,9,1,1,1,3.1579,4.1951,5.4595,1.724838906,2.411552604,2.636486140,2.0,2.0,2.0,1.5,2.0,3.0,3.0,4.0,5.0,4.5,6.0,8.0,-1.329905434,-0.686593399000000,-1.184128198,-1.346867890,-0.616381181,-1.179737290,0.124612671,0.511508063,-0.122542018,0.129793327,0.531140968,-0.127781827,2.8214,4.8421,5.3462,4.2222,3.4000,5.3333,28,19,26,9,20,9,38,41,37,36,36,36,2,5,1,6.896551724137930,0.000920330000000,0.01068700,0.0734920,0.988867178,35.7626,31.6052,300,10.000,1866315464,1235664112,8158665,8155102,1.51,3,1,1,https://www.pexels.com/video/earthworms-and-bugs-burrowing-in-a-compost-soil-3046312/
361-A_Man_Feeling_Good_in_a_Santa_Claus_Attire_2-ED.mp4,9,8,9,3,1,1,6.9459,3.8214,5.4615,1.523614939,2.391257461,2.437381464,1.0,2.0,2.5,6.0,1.5,3.5,7.0,3.0,5.5,8.0,6.0,8.0,-0.287702665,-1.174784818000000,-1.298923827,-0.149224576,-1.165933096,-1.316618810,-0.413137647,0.368103431,-0.160501923,-0.430803120,0.389275808,-0.170500508,7.0000,4.0000,5.0667,6.6364,3.0000,6.0000,25,19,15,11,8,11,37,28,26,36,28,26,1,0,0,1.098901098901100,0.004057900000000,0.02000000,0.8820600,0.926826682,77.5050,65.7074,348,11.651,2164915408,816104671,6483792,6309442,2.65,2,3,5,https://www.pexels.com/video/santa-claus-singing-and-dancing-with-the-music-from-his-headphone-3197580/
321.3-Pioneers-ED.mp4,8,9,9,1,1,1,2.9231,5.0156,5.4706,1.791498662,2.287822296,2.199402247,2.0,2.0,1.0,1.0,3.0,4.0,3.0,5.0,6.0,4.0,7.0,7.0,-0.034794555,-0.907976780000000,-0.731646067,0.060683001,-0.883174224,-0.694731881,0.693465061,-0.199250627,-0.342063518,0.709954802,-0.204064881,-0.349828090,2.7708,5.4400,5.9796,3.0769,3.5000,4.5625,48,50,49,13,14,16,65,64,68,63,61,67,2,3,1,3.045685279187820,0.004199000000000,0.01684000,1.8006000,0.910071130,92.0237,76.9579,236,7.867,1468182216,391575362,4423859,4420302,3.75,3,1,1,https://vimeo.com/399671714
855.1-A_Woman_Walking_Out_Of_A_Marriage_Counselling_Session-ED.mp4,8,9,8,1,1,1,3.1176,3.6000,5.4706,1.567401482,2.022374842,1.613095200,1.0,2.0,1.0,2.0,2.0,5.0,3.0,4.0,6.0,4.0,4.5,6.5,0.784419758,-0.113049300000000,0.431034971,1.112908085,0.037862140,0.701457047,0.721514608,0.589009525,-0.703817981,0.755251469,0.612210847,-0.736727376,3.0500,3.2500,5.1905,3.1667,4.1250,5.9231,20,24,21,12,16,13,34,40,34,32,40,33,2,0,1,2.777777777777780,0.001928700000000,0.01287700,0.3522500,0.987661162,129.3357,68.5661,300,10.032,1866315464,625828078,2909272,2752024,2.98,3,1,1,https://www.pexels.com/video/a-woman-walking-out-of-a-marriage-counselling-session-4098647/
636.4-The_Highway-ED.mp4,9,9,9,1,1,1,4.7391,3.5224,5.4717,1.774637533,2.235121346,2.423188089,1.0,2.0,2.0,4.0,1.0,4.0,5.0,3.0,6.0,6.0,5.0,7.0,0.376079604,-0.821818328000000,-0.952139325,0.563112242,-0.791423235,-0.926120481,-0.582701075,0.535859175,-0.335427236,-0.602529501,0.548209659,-0.345277083,4.6429,3.7805,5.5278,5.1250,3.0417,5.3529,28,41,36,16,24,17,46,67,53,44,65,51,2,2,2,3.614457831325300,0.012831000000000,0.09526300,9.9863000,0.695701168,109.4668,50.3948,425,14.167,2643918240,1686777203,20496396,20496494,1.57,1,2,4,https://vimeo.com/200862636
788-Happy_Woman_with_a_Pregnancy_Test-ED.mp4,9,9,9,1,1,1,7.0000,4.7727,5.4737,2.000000000,2.644579674,2.499861492,1.0,2.5,2.0,6.0,2.5,4.0,8.0,4.5,6.0,9.0,6.5,7.5,1.027777778,-1.205841393000000,-1.019873717,1.507037037,-1.201108929,-0.952774038,-1.111111111,0.128200279,-0.524721120,-1.177568116,0.137778028,-0.570811451,7.1111,5.2500,5.5000,6.5000,3.5000,5.5000,18,16,14,8,6,4,27,22,19,27,22,19,0,0,0,0.000000000000000,0.000792190000000,0.00603510,0.1506000,0.995230879,169.0879,69.7868,474,15.805,2948738224,857757382,3466742,3215047,3.44,2,3,5,https://www.videvo.net/video/happy-woman-with-a-pregnancy-test/8192/
669.1-Army_Captain_Surprises_Daughter_at_Wisconsin_Football_Game-ED.mp4,9,9,9,4,1,2,6.5172,4.2308,5.4762,1.476731938,2.516219574,2.038184244,1.0,2.5,2.0,5.0,1.5,4.0,6.0,4.0,6.0,8.0,6.0,7.0,-1.106854175,-1.266701022000000,-0.841327635,-1.085124653,-1.277215924,-0.731532630,0.094803427,0.028285218,0.017471587,0.100054882,0.030047266,0.018845315,6.2500,3.8421,6.0667,7.1111,5.2857,3.6000,20,19,15,9,7,5,29,26,21,29,26,21,0,0,0,0.000000000000000,0.024380000000000,0.21105000,7.3187000,0.328088824,108.3789,42.6187,249,8.307,1549053032,886757224,9900713,9898967,1.75,2,3,5,https://www.youtube.com/watch?v=BjQZw_6tD5E
572.4-Snake_Eats_Croc-ED.mp4,8,9,9,1,1,1,4.0000,4.3333,5.4783,1.698415551,2.303379160,2.243242320,1.5,2.0,1.5,3.0,3.0,4.0,4.5,4.0,6.0,5.0,6.0,7.0,-0.628800000,-0.570790274000000,-0.702269072,-0.568835265,-0.498806764,-0.642335670,-0.117756812,0.367469826,-0.260279325,-0.121283799,0.379431515,-0.269136233,3.2963,4.6970,5.7000,4.8182,3.2308,5.5000,27,33,30,22,13,14,52,48,46,49,46,45,3,2,1,4.109589041095890,0.012415000000000,0.11326000,1.4368000,0.802613673,162.2340,36.8244,299,9.967,1860094632,1517061252,15643306,15643086,1.23,3,1,1,https://www.youtube.com/watch?v=W6IhoM7g30o
630.2-Traffic_Stop_Educational_Video-ED.mp4,6,9,9,1,1,1,3.7200,3.9545,5.4800,1.536749817,2.619459915,2.193080026,1.0,2.0,2.0,3.0,1.5,3.0,4.0,3.0,6.0,5.0,5.5,7.0,-0.911813956,-1.036835206000000,-0.979684676,-0.839865431,-0.986293170,-0.923563711,-0.648713641,0.504747077,-0.280286452,-0.690877135,0.542456360,-0.298503821,3.9286,4.5625,5.8462,3.4545,1.4000,4.5000,14,16,13,11,5,10,25,22,25,25,22,22,0,0,3,4.166666666666670,0.001886300000000,0.00880350,0.5019700,0.976369054,93.2562,57.3462,159,5.300,989178152,368512815,2187975,2185395,2.68,3,1,1,https://vimeo.com/134621607
672.5-Dance_Boogie_Woogie_Rockabilly_-_Jive_Nellia_and_Dietmar-ED.mp4,9,9,9,2,1,1,7.5185,5.7500,5.4848,1.812924185,2.080951019,2.571654486,1.0,1.0,2.0,6.5,4.5,3.0,8.0,6.0,6.0,9.0,7.0,7.0,1.219375782,-0.463513657000000,-1.099659942,1.739509282,-0.309124913,-1.080032276,-1.353834500,-0.497888929,-0.468966659,-1.434809107,-0.526526240,-0.491600407,7.4286,6.2273,6.0952,7.8333,4.0000,4.7273,21,22,21,6,6,11,27,28,33,26,24,32,1,4,1,6.818181818181820,0.007064900000000,0.03106100,2.7851000,0.802233883,99.7840,59.4371,450,15.000,2799438640,1200871742,19497983,19271335,2.33,2,3,5,https://www.youtube.com/watch?v=IgtiVCsZOj4
461.2-Spider_Surprise-ED.mp4,6,9,9,1,1,1,2.2069,5.2381,5.4872,1.647972848,3.145741822,2.678229370,0.0,3.5,2.0,1.0,2.0,3.0,1.0,5.5,7.0,3.0,9.0,8.0,-0.009918231,-1.627025992000000,-1.293603561,0.227448270,-1.681055657,-1.305013072,1.193127621,0.014197590,-0.342177738,1.259218658,0.014728931,-0.356019781,1.9375,5.5000,5.7241,2.5385,4.3000,5.5000,16,30,29,13,10,8,29,42,39,28,41,39,1,1,0,1.818181818181820,0.000433330000000,0.00230850,0.1024200,0.998612804,56.0270,56.0461,469,15.634,2917634144,890828385,5837799,5829793,3.28,3,1,7,https://www.videvo.net/video/spider-surprise-/4332/
977.1-Man_Signal_Diversity_Pulse-ED.mp4,9,9,8,1,1,1,3.4186,4.9649,5.4889,1.528528067,2.391248021,1.857384328,1.0,2.0,1.0,2.0,3.0,4.0,3.0,5.0,6.0,5.0,7.0,7.0,1.947894162,-1.001630917000000,-0.591640235,2.348602689,-0.982254955,-0.516876986,0.994247456,-0.066320920,-0.689963900,1.030551037,-0.068127004,-0.713987335,3.1364,5.6129,5.3810,3.8235,4.0000,5.5833,22,31,21,17,24,24,43,57,45,43,57,43,0,0,2,1.379310344827590,0.000232620000000,0.00128790,0.0425730,0.993604571,40.3990,28.7732,450,15.047,2799438640,196957084,2384125,2143610,14.21,3,1,1,https://www.pexels.com/video/man-signal-diversity-pulse-7858270/
414-Woman_Boxing-ED.mp4,7,9,8,1,1,1,4.4688,4.7714,5.5000,1.819759170,2.473698380,2.515337567,1.0,2.0,1.0,3.0,2.5,5.0,5.0,5.0,6.5,6.0,6.5,7.0,-0.818679139,-1.059015466000000,-0.658844615,-0.748860643,-1.034313381,-0.533913252,-0.369816112,-0.258064911,-0.949796076,-0.388257997,-0.269766799,-1.008964318,4.5238,4.7368,5.3571,4.3636,4.5714,5.6667,21,19,14,11,14,12,32,35,26,32,35,26,0,0,0,0.000000000000000,0.000754380000000,0.00034679,0.1947900,0.727895030,19.5744,26.0091,459,15.308,2855425984,296710057,5536097,5299634,9.62,3,1,1,https://pixabay.com/videos/boxing-woman-sports-person-fight-20119/
440-Couple_Making_Love-ED2.mp4,9,9,9,1,1,2,5.8000,5.0455,5.5000,2.039607805,2.245748969,2.380476143,1.0,2.0,2.0,5.0,3.5,3.0,6.0,5.0,6.0,7.0,6.5,8.0,-0.234467456,-0.885106456000000,-1.268382353,-0.004560657,-0.793437943,-1.279913102,-0.350746165,-0.128953929,-0.083399034,-0.373543101,-0.138587982,-0.089065166,5.8125,5.2500,5.3077,6.4286,5.3750,5.4000,16,12,13,7,8,10,25,22,24,24,22,24,1,0,0,1.408450704225350,0.000188470000000,0.00004390,0.0625070,0.937762694,36.2653,19.1280,109,3.658,678136552,71971701,1475034,1418370,9.42,2,3,5,https://www.pexels.com/video/footage-of-the-couple-making-love-3603859/
465.2-Fail-ED.mp4,9,8,9,1,1,1,5.1765,4.4231,5.5000,2.050402948,1.904914230,2.436023507,1.0,1.5,1.0,4.0,3.0,4.5,5.0,4.0,6.0,6.0,6.0,7.0,-0.280786465,-1.027522561000000,-0.747380790,-0.127326983,-0.984742262,-0.679738476,0.150598310,0.018272865,-0.480591301,0.157640044,0.019411187,-0.500571438,4.8235,4.6000,5.2800,5.7857,3.4000,5.9091,17,20,25,14,5,11,34,26,38,33,26,37,1,0,1,2.040816326530610,0.004058900000000,0.02340000,1.1758000,0.920881278,102.1902,34.0275,213,7.100,1325103080,625521683,5379774,5377266,2.12,2,3,4,https://vimeo.com/97465586
493.1-Riding_On_A_Dragon_Coaster_Part_1-ED.mp4,9,8,9,3,1,1,6.9259,3.3750,5.5000,1.923074813,2.037410530,2.350048355,1.0,2.0,1.0,6.0,1.0,4.0,7.0,3.0,6.0,9.0,5.0,7.0,-0.414663112,-0.719772547000000,-0.777422141,-0.243124576,-0.597119512,-0.656565511,-0.738453388,0.431853065,-0.483310255,-0.782621248,0.461193167,-0.519418008,7.0500,3.5882,5.8571,7.1667,3.1667,4.8750,20,17,14,6,6,8,27,24,22,26,24,22,1,0,0,1.369863013698630,0.018046000000000,0.11404000,8.1665000,0.679422380,72.2847,61.9559,240,8.046,1493065544,929701299,11433047,11324356,1.61,2,3,4,https://www.videezy.com/travel/4293-riding-on-a-dragon-coaster-part-1
513-One_Legged_Man_Rockclimbing-ED.mp4,9,8,9,2,1,1,5.3714,3.4800,5.5000,1.532238592,2.099904760,2.112885637,1.0,2.0,2.0,4.5,2.0,4.0,5.0,4.0,6.0,6.5,5.0,7.0,-0.043373194,-0.965463925000000,-0.489856000,0.142908343,-0.906026659,-0.340857305,-0.256984244,0.416813430,-0.465713801,-0.268637129,0.443904444,-0.492500479,5.5000,3.4444,5.7000,5.1111,3.8333,5.2857,24,18,20,9,6,7,35,25,28,35,25,26,0,0,2,2.272727272727270,0.002627900000000,0.01439900,0.7906200,0.920107176,122.6946,45.6231,415,13.872,2581710080,1009615882,6415137,6205236,2.56,2,3,4,https://www.pexels.com/video/4106405/
530.1-Demon_Hunter-ED.mp4,7,9,9,1,1,1,4.0426,3.1224,5.5000,1.428545560,2.056673092,2.179449472,1.0,2.0,1.0,3.0,1.0,4.0,4.0,3.0,6.0,5.0,5.0,7.0,-0.369361301,-0.180485102000000,-0.282548476,-0.272499875,-0.067143499,-0.138948553,-0.512689342,0.792376270,-0.861315211,-0.529748359,0.817621422,-0.899225207,4.0800,2.7143,5.2857,4.0952,3.6842,5.8000,25,28,21,21,19,15,47,49,36,46,49,35,1,0,1,1.515151515151520,0.001657700000000,0.00895760,0.4286800,0.946114885,52.4417,45.4333,135,4.520,839878184,252157101,2922156,2919432,3.33,3,1,1,https://vimeo.com/145162803
634.4-High_Risk_Traffic_Stop_-_Palo_Alto_Police_Department-ED.mp4,9,8,9,1,1,1,3.7736,4.1964,5.5000,2.024766555,2.166462248,2.352809870,1.0,2.0,1.0,2.0,2.5,4.0,4.0,4.0,6.0,5.0,6.0,7.0,-0.015323712,-1.212717074000000,-0.748636837,0.105478830,-1.213091553,-0.704743705,0.445970668,-0.126989596,-0.411313276,0.459066632,-0.130511788,-0.422721489,3.8125,4.3171,5.5000,3.9444,3.6429,5.7500,32,41,34,18,14,20,53,56,56,52,54,56,1,2,0,1.818181818181820,0.004939700000000,0.03682400,0.4692100,0.907736670,181.1307,40.9027,200,6.667,1244232264,432311847,2933161,2929863,2.88,3,1,1,https://vimeo.com/41341914
764-Man_Hitting_Large_Punch_Bag-ed.mp4,9,6,9,2,1,1,5.9697,2.5833,5.5000,1.660318489,1.630865483,2.171788817,1.0,1.0,2.0,5.0,1.0,5.0,5.0,2.0,5.0,7.0,3.5,7.0,-0.287948607,-0.608675497000000,-0.301689371,-0.130417295,-0.458849374,-0.128596222,0.087864192,0.744717692,-0.478347273,0.092104784,0.795313820,-0.503900625,5.4706,2.5625,5.2778,6.6000,2.8333,6.2000,17,16,18,15,6,10,33,24,30,33,24,30,0,0,0,0.000000000000000,0.003624000000000,0.00601270,1.1181000,0.732688257,84.1914,57.9018,190,6.374,1182023944,244827304,4246426,4150764,4.83,2,3,4,https://www.videvo.net/video/man-hitting-large-punch-bag/452774/
480-US_Dollars-ED.mp4,9,9,9,4,1,1,6.9730,4.1081,5.5143,1.651968302,2.310771297,2.687233613,2.0,2.0,3.0,6.0,2.0,3.5,7.0,4.0,5.0,9.0,6.0,8.0,-1.165729931,-0.694276678000000,-1.173026621,-1.158587014,-0.616613862,-1.166462674,-0.172731144,0.525431981,-0.271956158,-0.180117005,0.547899080,-0.284287941,6.9000,3.7500,6.0556,6.9375,4.4000,4.9412,20,16,18,16,20,17,37,37,35,37,36,35,0,1,0,0.917431192660551,0.006762300000000,0.03230500,2.0978000,0.612945992,127.1975,52.1300,484,16.144,3010946384,1025370217,17315092,17090224,2.94,2,3,5,https://www.pexels.com/video/us-dollars-856668/
422.1-123012movie-ED2.mp4,9,9,9,2,1,1,5.7556,4.3939,5.5152,1.875639809,2.473365931,2.583411089,1.0,2.0,2.0,5.0,2.0,4.0,6.0,4.0,6.0,7.0,6.0,7.0,-0.663401836,-1.230578201000000,-1.064931763,-0.597300839,-1.233192563,-1.039404041,0.073255515,0.036847165,-0.249370719,0.075806155,0.038625521,-0.261406103,5.6333,3.6667,5.3571,6.5000,5.2667,5.6316,30,18,14,12,15,19,45,33,33,43,32,33,2,1,0,2.702702702702700,0.004769000000000,0.02770900,1.9882000,0.805899851,196.4907,49.6600,484,16.144,3010946384,479410804,13597649,13593453,6.28,2,3,4,https://vimeo.com/56556222
